classname ; CvsEntropy ; CvsWEntropy ; CvsLinEntropy ; CvsLogEntropy ; CvsExpEntropy ; 
org::eclipse::pde::internal::ui::wizards::FeatureSelectionDialog ; 11.7134 ; 0.0376238 ; 0.0404395 ; 0.332493 ; 0.106803 ; 
org::eclipse::pde::internal::ui::preferences::TargetPlatformPreferencePage ; 34.5185 ; 0.215509 ; 0.102973 ; 0.948907 ; 0.226757 ; 
org::eclipse::pde::internal::ui::refactoring::PDERenameParticipant ; 11.9189 ; 0.0427451 ; 0.0333459 ; 0.324421 ; 0.0707195 ; 
org::eclipse::pde::internal::core::text::bundle::ExportPackageHeader ; 9.66991 ; 0.0155881 ; 0.0256749 ; 0.262385 ; 0.0412338 ; 
org::eclipse::pde::internal::core::ant::ConvertSchemaToHTML ; 13.2632 ; 0.0196488 ; 0.0375789 ; 0.36862 ; 0.0580681 ; 
org::eclipse::pde::internal::ui::compare::ManifestContentMergeViewerCreator ; 2.5349 ; 0.00238503 ; 0.00398611 ; 0.0610414 ; 4.87047e-4 ; 
org::eclipse::pde::internal::ui::launcher::BundleLauncherHelper ; 7.25623 ; 0.0197049 ; 0.043408 ; 0.254391 ; 0.144345 ; 
org::eclipse::pde::internal::ui::wizards::templates::TemplateSelectionPage ; 8.42705 ; 0.02255 ; 0.0222931 ; 0.226056 ; 0.042673 ; 
org::eclipse::pde::internal::ui::wizards::toc::TocOperation ; 5.02919 ; 0.0276205 ; 0.0210204 ; 0.157739 ; 0.0521834 ; 
org::eclipse::pde::internal::ui::wizards::imports::PluginImportOperation ; 37.6698 ; 0.571881 ; 0.112971 ; 1.03804 ; 0.252898 ; 
org::eclipse::pde::internal::ui::editor::plugin::rows::ChoiceAttributeRow ; 14.001 ; 0.0132737 ; 0.0340241 ; 0.370064 ; 0.0496795 ; 
org::eclipse::pde::internal::ui::launcher::BaseBlock ; 11.1725 ; 0.0513363 ; 0.032988 ; 0.310246 ; 0.0683092 ; 
org::eclipse::pde::internal::ui::editor::ctxhelp::CtxHelpTreeSection ; 1.38451 ; 0.00238374 ; 0.00833719 ; 0.0492619 ; 0.0290675 ; 
org::eclipse::pde::internal::ui::editor::cheatsheet::comp::actions::CompCSAbstractAddAction ; 3.1496 ; 0.00973053 ; 0.0143462 ; 0.101419 ; 0.0398337 ; 
org::eclipse::pde::internal::core::builders::PluginErrorReporter ; 4.50833 ; 0.0182125 ; 0.0137612 ; 0.126122 ; 0.0313699 ; 
org::eclipse::pde::internal::ui::editor::plugin::DependenciesPage ; 23.6028 ; 0.0792191 ; 0.0482927 ; 0.594342 ; 0.062639 ; 
org::eclipse::pde::internal::ui::editor::feature::FeatureOutlinePage ; 15.4609 ; 0.0403147 ; 0.034877 ; 0.398501 ; 0.0533119 ; 
org::eclipse::pde::internal::core::product::ConfigurationFileInfo ; 8.50408 ; 0.149015 ; 0.02671 ; 0.234636 ; 0.0738205 ; 
org::eclipse::pde::internal::ui::editor::TreeSection ; 10.7594 ; 0.0127959 ; 0.0258963 ; 0.282301 ; 0.043071 ; 
org::eclipse::pde::internal::ui::editor::schema::NewAttributeAction ; 10.5501 ; 0.0157771 ; 0.0303891 ; 0.28857 ; 0.0683741 ; 
org::eclipse::pde::internal::ui::samples::SampleStandbyContent ; 4.76964 ; 0.00451157 ; 0.0175417 ; 0.142682 ; 0.0409361 ; 
org::eclipse::pde::internal::ui::wizards::product::ProductIntroWizardPage ; 12.713 ; 0.0427051 ; 0.0386161 ; 0.358507 ; 0.0735318 ; 
org::eclipse::pde::internal::core::target::ArgumentsInfo ; 4.31202 ; 0.00308606 ; 0.0136047 ; 0.121962 ; 0.0314399 ; 
org::eclipse::pde::internal::ui::editor::contentassist::display::SingleCharReader ; 3.19189 ; 0.00128925 ; 0.0126634 ; 0.097192 ; 0.03454 ; 
org::eclipse::pde::internal::ui::tests::macro::StructuredSelectionCommand ; 7.2787 ; 0.0106166 ; 0.0194086 ; 0.196003 ; 0.037387 ; 
org::eclipse::pde::internal::core::text::bundle::RequiredExecutionEnvironmentHeader ; 9.64564 ; 0.0678908 ; 0.0266966 ; 0.26412 ; 0.0479881 ; 
org::eclipse::pde::ui::launcher::EquinoxSettingsTab ; 8.00589 ; 0.0621135 ; 0.0288973 ; 0.236267 ; 0.0703376 ; 
org::eclipse::pde::internal::ui::editor::contentassist::TypePackageCompletionProcessor ; 11.0132 ; 0.186016 ; 0.0362948 ; 0.319893 ; 0.069738 ; 
org::eclipse::pde::internal::ui::editor::actions::SortAction ; 10.5919 ; 0.0369478 ; 0.0306694 ; 0.29603 ; 0.0493015 ; 
org::eclipse::pde::internal::ui::wizards::cheatsheet::RegisterCSWizardPage ; 9.50088 ; 0.168814 ; 0.031553 ; 0.276775 ; 0.0604422 ; 
org::eclipse::ui::internal::views::log::LogSession ; 6.6749 ; 0.105389 ; 0.0821671 ; 0.332866 ; 0.209245 ; 
org::eclipse::pde::internal::ui::launcher::OSGiFrameworkBlock ; 10.3881 ; 0.0899472 ; 0.0345272 ; 0.30102 ; 0.0719625 ; 
org::eclipse::pde::internal::ui::editor::build::AbstractJavaScanner ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::text::PDETextHover ; 7.69368 ; 0.0360164 ; 0.0276421 ; 0.227626 ; 0.0650362 ; 
org::eclipse::pde::internal::core::text::cheatsheet::simple::SimpleCSDocumentFactory ; 4.41258 ; 0.0665647 ; 0.0185832 ; 0.138856 ; 0.0463837 ; 
org::eclipse::pde::internal::ui::views::plugins::PluginsContentProvider ; 7.96788 ; 0.0371273 ; 0.0356692 ; 0.252799 ; 0.0995875 ; 
org::eclipse::pde::internal::ui::nls::ModelChangeElement ; 9.95543 ; 0.0215888 ; 0.0245355 ; 0.262579 ; 0.0434871 ; 
org::eclipse::pde::internal::core::product::ProductObject ; 12.5339 ; 0.0272541 ; 0.03059 ; 0.32952 ; 0.0519916 ; 
org::eclipse::pde::internal::ui::properties::SelfHostingPropertyPage ; 15.9552 ; 0.0210278 ; 0.029741 ; 0.392385 ; 0.0360891 ; 
org::eclipse::pde::internal::core::text::bundle::BundleVersionHeader ; 3.30831 ; 0.00350135 ; 0.0116346 ; 0.0962807 ; 0.0310383 ; 
org::eclipse::pde::internal::core::text::ctxhelp::CtxHelpModel ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::PDEMultiPageContentOutline ; 9.56428 ; 0.012684 ; 0.0200502 ; 0.240212 ; 0.0345105 ; 
org::eclipse::pde::internal::ui::wizards::imports::BinaryProjectFilter ; 10.8518 ; 0.0290265 ; 0.0274827 ; 0.289639 ; 0.0442557 ; 
org::eclipse::pde::internal::ui::editor::plugin::OverviewPage ; 31.5637 ; 0.193112 ; 0.0641694 ; 0.794498 ; 0.0792176 ; 
org::eclipse::pde::internal::core::util::PDEJavaHelper ; 4.23308 ; 0.0454446 ; 0.0202982 ; 0.138302 ; 0.0599041 ; 
org::eclipse::pde::internal::core::TargetDefinitionManager ; 4.50833 ; 0.00438048 ; 0.0137612 ; 0.126122 ; 0.0313699 ; 
org::eclipse::pde::internal::core::util::VMUtil ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::search::dependencies::GatherUnusedDependenciesOperation ; 11.0213 ; 0.0346931 ; 0.0290785 ; 0.298719 ; 0.0456286 ; 
org::eclipse::pde::internal::core::text::plugin::PluginElementNode ; 12.6078 ; 0.0580007 ; 0.035403 ; 0.348779 ; 0.0564535 ; 
org::eclipse::pde::internal::core::text::cheatsheet::simple::SimpleCSDocumentHandler ; 4.41258 ; 0.0258538 ; 0.0185832 ; 0.138856 ; 0.0463837 ; 
org::eclipse::pde::internal::core::LoadTargetOperation ; 13.0943 ; 0.175564 ; 0.0551471 ; 0.400439 ; 0.12469 ; 
org::eclipse::pde::internal::ui::editor::PDELauncherFormEditor ; 1.76682 ; 0.00117226 ; 0.0100966 ; 0.0617154 ; 0.0339284 ; 
org::eclipse::pde::internal::core::util::ManifestUtils ; 9.08201 ; 0.0678959 ; 0.0389108 ; 0.282282 ; 0.102926 ; 
org::eclipse::pde::internal::ui::editor::schema::NewCompositorAction ; 11.7919 ; 0.0199272 ; 0.0255442 ; 0.300092 ; 0.0404153 ; 
org::eclipse::pde::internal::core::ExecutionEnvironmentAnalyzer ; 9.06318 ; 0.0539174 ; 0.0255882 ; 0.249566 ; 0.0474077 ; 
org::eclipse::pde::internal::core::text::cheatsheet::simple::SimpleCSConditionalSubItem ; 4.41258 ; 0.0293969 ; 0.0185832 ; 0.138856 ; 0.0463837 ; 
org::eclipse::pde::internal::ui::editor::target::TargetProfileWindow ; 10.193 ; 0.0218995 ; 0.0264681 ; 0.274414 ; 0.0431753 ; 
org::eclipse::pde::internal::ui::wizards::templates::PreprocessorParser ; 6.41569 ; 0.00333477 ; 0.0163241 ; 0.169334 ; 0.0343568 ; 
org::eclipse::pde::internal::core::PluginPathFinder ; 22.1232 ; 0.179403 ; 0.167613 ; 4.62534 ; 0.333614 ; 
org::eclipse::pde::internal::ui::views::dependencies::CalleesListContentProvider ; 5.42268 ; 0.0165156 ; 0.0192198 ; 0.160736 ; 0.0414136 ; 
org::eclipse::pde::ui::launcher::EclipseLaunchShortcut ; 17.5007 ; 0.0843158 ; 0.0827338 ; 0.557642 ; 0.201748 ; 
org::eclipse::pde::internal::core::ExternalModelManager ; 17.039 ; 0.127542 ; 0.0366884 ; 0.436048 ; 0.0453971 ; 
org::eclipse::pde::internal::ui::editor::target::ContentSection ; 21.326 ; 0.1339 ; 0.0689832 ; 0.606667 ; 0.143122 ; 
org::eclipse::pde::internal::ui::search::BaseSearchAction ; 6.41569 ; 0.00319309 ; 0.0163241 ; 0.169334 ; 0.0343568 ; 
org::eclipse::pde::internal::core::text::plugin::PluginLibraryNode ; 4.6939 ; 0.0279833 ; 0.0164982 ; 0.137642 ; 0.0399091 ; 
org::eclipse::pde::internal::core::schema::SchemaInclude ; 10.2088 ; 0.00843235 ; 0.0203995 ; 0.254071 ; 0.0315143 ; 
org::eclipse::pde::internal::core::schema::SchemaElementHandler ; 3.82071 ; 0.00517985 ; 0.0134045 ; 0.112153 ; 0.0319774 ; 
org::eclipse::pde::internal::ui::editor::contentassist::XMLInsertionComputer ; 10.2464 ; 0.075869 ; 0.0309427 ; 0.289839 ; 0.0531628 ; 
org::eclipse::pde::internal::core::variables::TargetOSArchVariableResolver ; 1.77712 ; 1.16839e-4 ; 0.00961856 ; 0.0609203 ; 0.0309529 ; 
org::eclipse::pde::internal::ui::editor::GenericSourcePage ; 9.23472 ; 0.00775232 ; 0.0220921 ; 0.241801 ; 0.0367513 ; 
org::eclipse::pde::internal::ui::editor::FormOutlinePage ; 19.7652 ; 0.0496991 ; 0.0408245 ; 0.500969 ; 0.0477095 ; 
org::eclipse::pde::internal::core::exports::PluginExportOperation ; 3.23696 ; 0.0103546 ; 0.0137275 ; 0.101805 ; 0.0355765 ; 
org::eclipse::pde::internal::ui::editor::PDEDropAdapter ; 1.76682 ; 0.00122215 ; 0.0100966 ; 0.0617154 ; 0.0339284 ; 
org::eclipse::pde::internal::ui::commands::CommandView ; 4.57426 ; 0.00349589 ; 0.0157901 ; 0.133715 ; 0.0362297 ; 
org::eclipse::pde::internal::core::text::ctxhelp::CtxHelpDocumentHandler ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::text::BasePDEScanner ; 3.26332 ; 0.02535 ; 0.0121046 ; 0.0964264 ; 0.0340244 ; 
org::eclipse::pde::internal::runtime::spy::SpyIDEUtil ; 5.05758 ; 0.0182673 ; 0.0313161 ; 0.180782 ; 0.10687 ; 
org::eclipse::pde::internal::core::cheatsheet::comp::CompCS ; 6.12275 ; 0.00653064 ; 0.020705 ; 0.179163 ; 0.04143 ; 
org::eclipse::pde::internal::ui::editor::plugin::JarSelectionValidator ; 9.31549 ; 0.00598493 ; 0.0210053 ; 0.239474 ; 0.0352678 ; 
org::eclipse::pde::internal::runtime::registry::ParentAdapter ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::parts::FormEntry ; 18.7155 ; 0.0923441 ; 0.0386882 ; 0.473389 ; 0.0476152 ; 
org::eclipse::pde::internal::core::schema::SchemaDescriptor ; 7.80551 ; 0.00553249 ; 0.0176486 ; 0.200341 ; 0.0314537 ; 
org::eclipse::pde::internal::ui::wizards::exports::AntGeneratingExportWizard ; 6.08968 ; 0.201236 ; 0.036309 ; 0.205786 ; 0.10913 ; 
org::eclipse::pde::internal::core::feature::FeatureInstallHandler ; 5.4727 ; 0.00869213 ; 0.0136179 ; 0.142564 ; 0.0309933 ; 
org::eclipse::pde::internal::core::text::NodeDocumentHandler ; 3.8069 ; 0.0294367 ; 0.0166294 ; 0.12122 ; 0.0433682 ; 
org::eclipse::ui::internal::views::log::LogView ; 13.0688 ; 0.393324 ; 0.13859 ; 0.593991 ; 0.403804 ; 
org::eclipse::pde::internal::ui::editor::SystemFileMarkerAnnotationModel ; 7.00075 ; 0.0376037 ; 0.01696 ; 0.182272 ; 0.0343634 ; 
org::eclipse::pde::internal::core::text::DocumentNodeFactory ; 3.8069 ; 0.0164865 ; 0.0166294 ; 0.12122 ; 0.0433682 ; 
org::eclipse::pde::internal::ui::editor::plugin::PackageSelectionDialog ; 17.842 ; 0.0237447 ; 0.0357579 ; 0.446948 ; 0.0452928 ; 
org::eclipse::pde::internal::ui::editor::cheatsheet::comp::actions::CompCSAddTaskAction ; 3.1496 ; 0.00167152 ; 0.0143462 ; 0.101419 ; 0.0398337 ; 
org::eclipse::pde::internal::ui::editor::feature::DataPortabilitySection ; 8.51102 ; 0.0154047 ; 0.0216282 ; 0.225648 ; 0.0401432 ; 
org::eclipse::pde::internal::core::site::SiteFeature ; 8.14056 ; 0.00670645 ; 0.0177707 ; 0.206728 ; 0.031407 ; 
org::eclipse::pde::internal::ui::editor::target::EnvironmentSection ; 9.57998 ; 0.0674326 ; 0.0291849 ; 0.2679 ; 0.063506 ; 
org::eclipse::pde::internal::ui::views::dependencies::DependenciesViewComparator ; 3.20019 ; 0.00215627 ; 0.01392 ; 0.101264 ; 0.0376601 ; 
org::eclipse::pde::internal::ui::wizards::feature::BasePluginListPage ; 8.04434 ; 0.00534711 ; 0.0180291 ; 0.205054 ; 0.0343696 ; 
org::eclipse::pde::internal::ui::editor::site::SiteInputContextManager ; 4.64887 ; 0.00236185 ; 0.00622749 ; 0.107619 ; 4.28437e-4 ; 
org::eclipse::pde::internal::ui::editor::build::BuildSourcePage ; 13.9484 ; 0.0308673 ; 0.0325538 ; 0.363242 ; 0.0500639 ; 
org::eclipse::pde::internal::core::plugin::AttributeChangedEvent ; 7.95718 ; 0.00345971 ; 0.0178621 ; 0.203899 ; 0.0314667 ; 
org::eclipse::pde::internal::ui::util::PixelConverter ; 7.47927 ; 0.00384683 ; 0.0178894 ; 0.194515 ; 0.0345277 ; 
org::eclipse::pde::ui::launcher::PDESourcePathProvider ; 6.26191 ; 0.0310588 ; 0.021583 ; 0.184027 ; 0.0450535 ; 
org::eclipse::pde::internal::ui::editor::cheatsheet::comp::details::CompCSIntroductionTextListener ; 4.82617 ; 0.0169117 ; 0.0189773 ; 0.148137 ; 0.0447448 ; 
org::eclipse::pde::internal::ui::templates::Activator ; 1.56044 ; 0.00133023 ; 0.00803114 ; 0.0525856 ; 0.0247077 ; 
org::eclipse::pde::internal::ui::editor::feature::InfoFormPage ; 11.0669 ; 0.0111361 ; 0.0264468 ; 0.289658 ; 0.0430933 ; 
org::eclipse::pde::internal::ui::editor::plugin::CreateManifestOperation ; 16.6139 ; 0.027919 ; 0.0408209 ; 0.43976 ; 0.0638822 ; 
org::eclipse::pde::internal::ui::elements::DefaultContentProvider ; 5.65358 ; 0.00474994 ; 0.0076904 ; 0.13134 ; 5.87423e-4 ; 
org::eclipse::pde::internal::ui::util::FileExtensionsFilter ; 1.76682 ; 5.73661e-4 ; 0.0100966 ; 0.0617154 ; 0.0339284 ; 
org::eclipse::pde::internal::ui::wizards::product::SynchronizationOperation ; 16.6315 ; 0.0193062 ; 0.0381928 ; 0.430581 ; 0.0600897 ; 
org::eclipse::pde::internal::ui::editor::validation::ControlValidationUtility ; 3.2591 ; 0.00533646 ; 0.0141379 ; 0.10306 ; 0.0380458 ; 
org::eclipse::pde::internal::ui::util::PDEJavaHelperUI ; 4.36826 ; 0.0124601 ; 0.0285572 ; 0.159775 ; 0.10271 ; 
org::eclipse::pde::internal::ui::editor::build::BuildInputContext ; 12.7082 ; 0.0161854 ; 0.0240224 ; 0.312137 ; 0.0346074 ; 
org::eclipse::pde::internal::core::feature::FeatureData ; 8.45689 ; 0.0293872 ; 0.0215909 ; 0.224389 ; 0.0420471 ; 
org::eclipse::pde::internal::ui::tests::macro::CheckCommand ; 5.97053 ; 0.00823911 ; 0.0177353 ; 0.165989 ; 0.0373304 ; 
org::eclipse::pde::internal::ui::editor::toc::HelpEditorUtil ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::plugin::Extensions ; 13.2919 ; 0.0367196 ; 0.0336411 ; 0.354358 ; 0.0555397 ; 
org::eclipse::pde::internal::ui::tests::macro::ChoiceSelectionCommand ; 8.62288 ; 0.0117802 ; 0.0211969 ; 0.226977 ; 0.0375879 ; 
org::eclipse::pde::internal::ui::templates::osgi::HelloOSGiServiceTemplate ; 1.56044 ; 0.00498835 ; 0.00803114 ; 0.0525856 ; 0.0247077 ; 
org::eclipse::pde::internal::ui::util::ImageOverlayIcon ; 6.41569 ; 0.00272559 ; 0.0163241 ; 0.169334 ; 0.0343568 ; 
org::eclipse::pde::internal::ui::editor::OrientableBlock ; 1.76682 ; 1.49651e-4 ; 0.0100966 ; 0.0617154 ; 0.0339284 ; 
org::eclipse::pde::internal::core::plugin::PluginHandler ; 13.6128 ; 0.0217375 ; 0.0316108 ; 0.35577 ; 0.0432797 ; 
org::eclipse::pde::internal::ui::refactoring::MovedTextFileChange ; 4.77591 ; 0.00803778 ; 0.019997 ; 0.149787 ; 0.0500988 ; 
org::eclipse::pde::internal::ui::tests::macro::MacroIndex ; 3.10486 ; 0.00460232 ; 0.0110853 ; 0.0903881 ; 0.0309701 ; 
org::eclipse::pde::internal::ui::wizards::exports::CrossPlatformExportPage ; 7.7065 ; 0.0287269 ; 0.0233066 ; 0.212698 ; 0.0589568 ; 
org::eclipse::pde::internal::runtime::registry::RegistryBrowser ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::plugin::ExtensionHyperLink ; 2.90397 ; 0.00396163 ; 0.0120073 ; 0.0895433 ; 0.0342557 ; 
org::eclipse::pde::internal::core::schema::BaseSchemaHandler ; 3.12148 ; 0.00329041 ; 0.0120852 ; 0.0945425 ; 0.0315916 ; 
org::eclipse::pde::internal::ui::preferences::TargetSourceTab ; 19.6298 ; 0.0990434 ; 0.0665464 ; 0.568623 ; 0.147024 ; 
org::eclipse::pde::internal::core::site::VersionableObject ; 7.23217 ; 0.00356231 ; 0.0167878 ; 0.186578 ; 0.0314739 ; 
org::eclipse::pde::internal::ui::editor::cheatsheet::CSAbstractSubDetails ; 1.76682 ; 4.98835e-5 ; 0.0100966 ; 0.0617154 ; 0.0339284 ; 
org::eclipse::pde::internal::ui::editor::cheatsheet::simple::actions::SimpleCSAddSubStepAction ; 8.77144 ; 0.048885 ; 0.0272046 ; 0.249935 ; 0.0489358 ; 
org::eclipse::pde::internal::ui::launcher::LaunchPluginValidator ; 23.0493 ; 0.146628 ; 0.0673603 ; 0.637645 ; 0.13037 ; 
org::eclipse::pde::internal::ui::build::BaseBuildAction ; 17.3959 ; 0.0646069 ; 0.0838467 ; 0.550306 ; 0.14765 ; 
org::eclipse::pde::internal::ui::tests::macro::MacroCommandShell ; 6.94415 ; 0.0216451 ; 0.0155298 ; 0.176464 ; 0.0310574 ; 
org::eclipse::pde::internal::ui::SWTFactory ; 1.42715 ; 0.00518667 ; 0.0136159 ; 0.0607108 ; 0.0552336 ; 
org::eclipse::pde::internal::ui::editor::schema::SchemaAttributeDetails ; 20.29 ; 0.185114 ; 0.0511894 ; 0.544254 ; 0.0713045 ; 
org::eclipse::pde::internal::ui::launcher::LauncherUtils ; 31.2801 ; 0.321151 ; 0.074687 ; 0.820523 ; 0.113891 ; 
org::eclipse::pde::internal::ui::correction::CreateClassXMLResolution ; 9.15622 ; 0.0276673 ; 0.0284323 ; 0.260371 ; 0.0537435 ; 
org::eclipse::pde::internal::ui::util::FileNameFilter ; 4.8313 ; 0.010288 ; 0.0136123 ; 0.130281 ; 0.0339931 ; 
org::eclipse::pde::internal::ui::wizards::cheatsheet::RegisterCSOperation ; 6.83071 ; 0.0234099 ; 0.0247524 ; 0.204273 ; 0.0534494 ; 
org::eclipse::pde::internal::ui::editor::cheatsheet::simple::SimpleCSEditor ; 10.2283 ; 0.0276174 ; 0.0323701 ; 0.293581 ; 0.0584108 ; 
org::eclipse::pde::internal::ui::editor::ctxhelp::CtxHelpBlock ; 1.39536 ; 0.00971457 ; 0.0164715 ; 0.0652651 ; 0.0659895 ; 
org::eclipse::pde::internal::ui::views::dependencies::DependenciesViewPage ; 7.28484 ; 0.0723867 ; 0.0260172 ; 0.21678 ; 0.0555868 ; 
org::eclipse::pde::internal::ui::editor::plugin::LibraryVisibilitySection ; 16.789 ; 0.109524 ; 0.0376663 ; 0.434841 ; 0.048534 ; 
org::eclipse::pde::internal::ui::editor::site::SiteSourcePage ; 9.23472 ; 0.0104671 ; 0.0220921 ; 0.241801 ; 0.0367513 ; 
org::eclipse::pde::ui::launcher::PluginJUnitMainTab ; 7.2298 ; 0.0164681 ; 0.0611215 ; 0.28347 ; 0.178824 ; 
org::eclipse::pde::internal::ui::launcher::PluginStatusDialog ; 15.3807 ; 0.0832302 ; 0.0492056 ; 0.428461 ; 0.121265 ; 
org::eclipse::pde::internal::ui::editor::plugin::ExtensionsPage ; 20.9156 ; 0.05088 ; 0.0445965 ; 0.533881 ; 0.0549902 ; 
org::eclipse::pde::internal::core::text::plugin::PluginParentNode ; 7.2288 ; 0.0115544 ; 0.0204843 ; 0.198684 ; 0.0403961 ; 
org::eclipse::pde::internal::ui::editor::schema::SchemaRearranger ; 8.02724 ; 0.0205919 ; 0.0214236 ; 0.216466 ; 0.041053 ; 
org::eclipse::pde::internal::ui::launcher::LaunchValidationOperation ; 3.83668 ; 0.00408396 ; 0.0154103 ; 0.118227 ; 0.0385881 ; 
org::eclipse::pde::internal::core::text::bundle::PackageFriend ; 6.41247 ; 0.0134787 ; 0.0205318 ; 0.18365 ; 0.0415669 ; 
org::eclipse::pde::internal::ui::editor::plugin::DependencyPropertiesDialog ; 16.9705 ; 0.25337 ; 0.0424086 ; 0.450077 ; 0.0720121 ; 
org::eclipse::pde::internal::core::feature::FeatureFactory ; 6.42599 ; 0.00823229 ; 0.0158461 ; 0.168539 ; 0.0313813 ; 
org::eclipse::pde::internal::core::MinimalState ; 29.9939 ; 0.210493 ; 0.0787387 ; 0.803194 ; 0.142929 ; 
org::eclipse::pde::internal::core::cheatsheet::comp::CompCSTask ; 3.00782 ; 0.00957733 ; 0.0121052 ; 0.0924599 ; 0.0319177 ; 
org::eclipse::pde::internal::core::product::WorkspaceProductModel ; 11.9584 ; 0.0222243 ; 0.0363843 ; 0.331568 ; 0.0835176 ; 
org::eclipse::pde::internal::ui::editor::cheatsheet::comp::CompCSInputContextManager ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::templates::ide::BuilderNewWizard ; 1.56044 ; 3.32557e-4 ; 0.00803114 ; 0.0525856 ; 0.0247077 ; 
org::eclipse::pde::internal::core::plugin::AbstractExtensions ; 18.4852 ; 0.10781 ; 0.0478039 ; 0.49561 ; 0.0817115 ; 
org::eclipse::pde::internal::ui::editor::schema::SchemaFormPage ; 19.2402 ; 0.0861538 ; 0.0490894 ; 0.513978 ; 0.0810609 ; 
org::eclipse::pde::internal::ui::wizards::provisioner::update::UpdateSiteProvisionerDialog ; 4.56477 ; 0.00195808 ; 0.0178404 ; 0.139575 ; 0.042931 ; 
org::eclipse::pde::internal::ui::editor::toc::details::TocDetails ; 5.02919 ; 0.0679795 ; 0.0210204 ; 0.157739 ; 0.0521834 ; 
org::eclipse::pde::internal::ui::tests::macro::Macro ; 4.18914 ; 0.00819525 ; 0.0123097 ; 0.11457 ; 0.0309872 ; 
org::eclipse::pde::internal::core::text::AbstractTextChangeListener ; 3.17625 ; 0.0116641 ; 0.0117563 ; 0.0943806 ; 0.0311753 ; 
org::eclipse::pde::internal::ui::parts::CheckboxTablePart ; 7.47927 ; 0.00479464 ; 0.0178894 ; 0.194515 ; 0.0345277 ; 
org::eclipse::pde::internal::core::text::bundle::CompositeManifestHeader ; 11.3454 ; 0.0654996 ; 0.0307019 ; 0.309686 ; 0.0500978 ; 
org::eclipse::pde::internal::ui::editor::feature::RequiresSection ; 17.1453 ; 0.123153 ; 0.0387393 ; 0.444446 ; 0.0511211 ; 
org::eclipse::pde::internal::ui::editor::plugin::ManifestEditor ; 36.1864 ; 0.28815 ; 0.0781505 ; 0.926008 ; 0.101493 ; 
org::eclipse::pde::internal::ui::preferences::TabFolderLayout ; 3.11166 ; 0.00915069 ; 0.0118911 ; 0.0928682 ; 0.0340114 ; 
org::eclipse::pde::internal::ui::editor::cheatsheet::simple::SimpleCSContentProvider ; 3.13086 ; 0.00140482 ; 0.012647 ; 0.0959915 ; 0.034646 ; 
org::eclipse::pde::internal::ui::editor::cheatsheet::comp::details::CompCSTaskDetails ; 12.3564 ; 0.180108 ; 0.0359347 ; 0.346518 ; 0.0550598 ; 
org::eclipse::pde::internal::ui::util::SharedLabelProvider ; 14.7298 ; 0.0586856 ; 0.0374549 ; 0.392315 ; 0.0657509 ; 
org::eclipse::pde::internal::core::product::Product ; 23.6105 ; 0.188985 ; 0.0592699 ; 0.619785 ; 0.114436 ; 
org::eclipse::pde::internal::core::schema::SchemaRootElement ; 8.07975 ; 0.0259589 ; 0.0301888 ; 0.236319 ; 0.0867035 ; 
org::eclipse::pde::internal::ui::wizards::provisioner::update::UpdateSiteProvisionerEntry ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::feature::FeatureAdvancedPage ; 10.6096 ; 0.0302709 ; 0.0247821 ; 0.274838 ; 0.0426379 ; 
org::eclipse::pde::internal::ui::util::PluginWorkingSet ; 17.9064 ; 0.0610224 ; 0.0374867 ; 0.454358 ; 0.046823 ; 
org::eclipse::pde::internal::ui::views::plugins::JavaSearchActionGroup ; 6.08326 ; 0.0147983 ; 0.0208297 ; 0.178371 ; 0.0433258 ; 
org::eclipse::pde::internal::ui::editor::toc::TocSourcePage ; 4.41258 ; 0.021183 ; 0.0185832 ; 0.138856 ; 0.0463837 ; 
org::eclipse::pde::internal::ui::editor::toc::actions::TocAddAnchorAction ; 4.33338 ; 0.010707 ; 0.0185353 ; 0.13686 ; 0.0475072 ; 
org::eclipse::pde::internal::core::text::toc::TocDocumentHandler ; 4.41258 ; 0.0140735 ; 0.0185832 ; 0.138856 ; 0.0463837 ; 
org::eclipse::pde::internal::ui::editor::ctxhelp::CtxHelpFormOutlinePage ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::text::bundle::BundleModelFactory ; 6.31552 ; 0.0183289 ; 0.0216623 ; 0.183292 ; 0.0527643 ; 
org::eclipse::pde::internal::ui::editor::feature::FeatureEditorContributor ; 6.79305 ; 0.00881137 ; 0.0191719 ; 0.185277 ; 0.0404867 ; 
org::eclipse::pde::internal::ui::nls::ModelChange ; 9.70651 ; 0.0396649 ; 0.0222391 ; 0.251458 ; 0.035488 ; 
