classname ; cbo ; dit ; fanIn ; fanOut ; lcom ; noc ; numberOfAttributes ; numberOfAttributesInherited ; numberOfLinesOfCode ; numberOfMethods ; numberOfMethodsInherited ; numberOfPrivateAttributes ; numberOfPrivateMethods ; numberOfPublicAttributes ; numberOfPublicMethods ; rfc ; wmc ; bugs ; nonTrivialBugs ; majorBugs ; criticalBugs ; highPriorityBugs ; 
org::eclipse::mylyn::internal::tasks::ui::editors::AbstractReplyToCommentAction ; 6 ; 1 ; 1 ; 5 ; 6 ; 1 ; 2 ; 0 ; 22.0 ; 4.0 ; 0 ; 2 ; 0 ; 0.0 ; 3 ; 19.0 ; 4.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::jira::core::model::Group ; 0 ; 1 ; 0 ; 0 ; 10 ; 0 ; 3 ; 0 ; 12.0 ; 5.0 ; 18 ; 3 ; 0 ; 0.0 ; 5 ; 5.0 ; 4.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::web::tasks::NamedPattern ; 7 ; 1 ; 2 ; 5 ; 21 ; 0 ; 2 ; 0 ; 30.0 ; 7.0 ; 9 ; 2 ; 1 ; 0.0 ; 6 ; 26.0 ; 9.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::sandbox::ui::actions::OpenRelatedElementsPopupDialogAction ; 1 ; 1 ; 0 ; 1 ; 10 ; 0 ; 1 ; 0 ; 19.0 ; 5.0 ; 9 ; 1 ; 0 ; 0.0 ; 5 ; 8.0 ; 5.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::ui::util::CopyAttachmentToClipboardJob ; 7 ; 1 ; 1 ; 6 ; 3 ; 0 ; 1 ; 0 ; 29.0 ; 3.0 ; 0 ; 1 ; 1 ; 0.0 ; 1 ; 14.0 ; 3.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::ui::commands::NewLocalTaskHandler ; 2 ; 1 ; 0 ; 2 ; 0 ; 0 ; 0 ; 0 ; 21.0 ; 1.0 ; 0 ; 0 ; 0 ; 0.0 ; 1 ; 11.0 ; 4.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::twiki::core::phrase::SimpleWrappedPhraseModifier ; 3 ; 2 ; 1 ; 3 ; 15 ; 1 ; 5 ; 0 ; 22.0 ; 6.0 ; 22 ; 4 ; 0 ; 0.0 ; 1 ; 10.0 ; 6.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::tasks::ui::editors::AbstractTaskEditorPart ; 28 ; 1 ; 22 ; 7 ; 171 ; 15 ; 6 ; 0 ; 88.0 ; 19.0 ; 0 ; 5 ; 0 ; 0.0 ; 12 ; 41.0 ; 24.0 ; 1 ; 1 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::jira::core::service::Messages ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 3 ; 0 ; 3.0 ; 1.0 ; 9 ; 1 ; 0 ; 2.0 ; 1 ; 2.0 ; 1.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::ui::actions::TaskEditorScheduleAction ; 5 ; 1 ; 1 ; 4 ; 6 ; 0 ; 3 ; 0 ; 20.0 ; 4.0 ; 0 ; 3 ; 0 ; 0.0 ; 4 ; 11.0 ; 6.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::team::ccvs::CvsContextChangeSet ; 12 ; 1 ; 1 ; 11 ; 171 ; 0 ; 4 ; 0 ; 154.0 ; 19.0 ; 14 ; 3 ; 2 ; 0.0 ; 17 ; 78.0 ; 41.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::core::parser::builder::DitaTopicDocumentBuilder ; 16 ; 3 ; 2 ; 14 ; 780 ; 0 ; 9 ; 4 ; 452.0 ; 40.0 ; 36 ; 9 ; 11 ; 0.0 ; 28 ; 203.0 ; 123.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::context::ui::ColorMap ; 1 ; 1 ; 1 ; 0 ; 6 ; 0 ; 21 ; 0 ; 56.0 ; 4.0 ; 9 ; 1 ; 0 ; 0.0 ; 4 ; 5.0 ; 12.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::monitor::usage::wizards::GetNewUserIdPage ; 15 ; 1 ; 9 ; 6 ; 136 ; 0 ; 19 ; 0 ; 419.0 ; 17.0 ; 0 ; 19 ; 8 ; 0.0 ; 9 ; 75.0 ; 42.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::trac::core::client::TracRemoteException ; 0 ; 2 ; 0 ; 0 ; 0 ; 1 ; 1 ; 0 ; 3.0 ; 1.0 ; 26 ; 1 ; 0 ; 0.0 ; 1 ; 1.0 ; 1.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::ui::commands::OpenTaskAttachmentInDefaultEditorHandler ; 3 ; 1 ; 0 ; 3 ; 1 ; 0 ; 0 ; 0 ; 36.0 ; 2.0 ; 0 ; 0 ; 1 ; 0.0 ; 1 ; 16.0 ; 7.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::xplanner::ui::editor::XPlannerTimeTrackingEditorPart ; 6 ; 2 ; 1 ; 5 ; 153 ; 0 ; 10 ; 1 ; 179.0 ; 18.0 ; 21 ; 10 ; 8 ; 0.0 ; 9 ; 69.0 ; 27.0 ; 1 ; 1 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::sandbox::ui::actions::FindReferencesInContextAction ; 1 ; 1 ; 0 ; 1 ; 6 ; 0 ; 0 ; 0 ; 38.0 ; 4.0 ; 0 ; 0 ; 0 ; 0.0 ; 4 ; 16.0 ; 12.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::wikitext::core::util::anttask::Messages ; 5 ; 1 ; 4 ; 1 ; 1 ; 0 ; 2 ; 0 ; 9.0 ; 2.0 ; 9 ; 2 ; 1 ; 0.0 ; 1 ; 3.0 ; 2.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::resources::ui::ResourceContextLabelProvider ; 2 ; 2 ; 0 ; 2 ; 6 ; 0 ; 0 ; 0 ; 18.0 ; 4.0 ; 17 ; 0 ; 0 ; 0.0 ; 0 ; 8.0 ; 6.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::wikitext::core::parser::markup::PatternBasedElement ; 3 ; 1 ; 2 ; 1 ; 6 ; 49 ; 0 ; 0 ; 7.0 ; 4.0 ; 18 ; 0 ; 0 ; 0.0 ; 1 ; 6.0 ; 1.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::ui::editor::actions::ToggleFoldingRulerAction ; 2 ; 1 ; 0 ; 2 ; 6 ; 0 ; 3 ; 0 ; 20.0 ; 4.0 ; 0 ; 3 ; 1 ; 0.0 ; 2 ; 12.0 ; 5.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::bugzilla::ui::editor::BugzillaPlanningEditorPart ; 9 ; 2 ; 0 ; 9 ; 3 ; 0 ; 2 ; 1 ; 120.0 ; 3.0 ; 19 ; 2 ; 1 ; 0.0 ; 2 ; 66.0 ; 13.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::context::ui::actions::Messages ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 24 ; 0 ; 3.0 ; 1.0 ; 0 ; 1 ; 0 ; 23.0 ; 1 ; 2.0 ; 1.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::ui::actions::RestoreTaskListAction ; 4 ; 1 ; 1 ; 3 ; 10 ; 0 ; 0 ; 0 ; 27.0 ; 5.0 ; 0 ; 0 ; 0 ; 0.0 ; 5 ; 15.0 ; 7.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::ui::editors::TaskEditorNotesPart ; 8 ; 2 ; 0 ; 8 ; 10 ; 0 ; 3 ; 1 ; 83.0 ; 5.0 ; 19 ; 3 ; 1 ; 0.0 ; 4 ; 39.0 ; 18.0 ; 2 ; 1 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::jira::core::InvalidJiraQueryException ; 1 ; 1 ; 1 ; 0 ; 0 ; 0 ; 1 ; 0 ; 3.0 ; 1.0 ; 26 ; 1 ; 0 ; 0.0 ; 1 ; 1.0 ; 1.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::java::ui::search::JavaActiveSearchResultUpdater ; 2 ; 1 ; 1 ; 1 ; 66 ; 0 ; 2 ; 0 ; 114.0 ; 12.0 ; 9 ; 2 ; 6 ; 0.0 ; 6 ; 56.0 ; 31.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::core::parser::builder::DefaultSplittingStrategy ; 2 ; 2 ; 1 ; 1 ; 36 ; 0 ; 8 ; 0 ; 51.0 ; 9.0 ; 12 ; 8 ; 0 ; 0.0 ; 8 ; 15.0 ; 18.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::context::core::AggregateInteractionEvent ; 6 ; 2 ; 6 ; 0 ; 3 ; 0 ; 2 ; 1 ; 12.0 ; 3.0 ; 28 ; 2 ; 0 ; 0.0 ; 3 ; 3.0 ; 3.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::team::ui::LinkedTaskInfo ; 5 ; 2 ; 5 ; 0 ; 21 ; 0 ; 6 ; 0 ; 24.0 ; 7.0 ; 13 ; 6 ; 0 ; 0.0 ; 7 ; 7.0 ; 7.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::bugzilla::core::BugzillaTaskDataHandler ; 26 ; 2 ; 7 ; 21 ; 153 ; 0 ; 2 ; 0 ; 350.0 ; 18.0 ; 17 ; 2 ; 2 ; 0.0 ; 14 ; 169.0 ; 44.0 ; 2 ; 1 ; 0 ; 0 ; 2 ; 
org::eclipse::mylyn::internal::wikitext::textile::core::block::ParagraphBlock ; 9 ; 3 ; 1 ; 8 ; 15 ; 0 ; 5 ; 4 ; 74.0 ; 6.0 ; 43 ; 4 ; 0 ; 0.0 ; 6 ; 26.0 ; 19.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::ui::commands::Messages ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 13 ; 0 ; 3.0 ; 1.0 ; 0 ; 1 ; 0 ; 12.0 ; 1 ; 2.0 ; 1.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::wikitext::core::parser::markup::phrase::LimitedHtmlEndTagPhraseModifier ; 2 ; 2 ; 1 ; 1 ; 6 ; 0 ; 1 ; 0 ; 23.0 ; 4.0 ; 22 ; 1 ; 0 ; 0.0 ; 1 ; 10.0 ; 5.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::core::externalization::DelegatingTaskExternalizer ; 32 ; 1 ; 1 ; 31 ; 276 ; 0 ; 54 ; 0 ; 569.0 ; 24.0 ; 9 ; 6 ; 10 ; 0.0 ; 14 ; 368.0 ; 94.0 ; 1 ; 1 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::wikitext::core::parser::QuoteAttributes ; 3 ; 2 ; 3 ; 0 ; 3 ; 0 ; 1 ; 0 ; 6.0 ; 3.0 ; 20 ; 1 ; 0 ; 0.0 ; 3 ; 3.0 ; 2.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::tasklist::tests::Job ; 2 ; 1 ; 2 ; 0 ; 66 ; 0 ; 6 ; 0 ; 46.0 ; 12.0 ; 9 ; 5 ; 0 ; 1.0 ; 12 ; 12.0 ; 17.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::bugzilla::ui::actions::DeleteFavoriteAction ; 2 ; 2 ; 2 ; 1 ; 1 ; 0 ; 2 ; 0 ; 27.0 ; 2.0 ; 2 ; 2 ; 0 ; 0.0 ; 2 ; 8.0 ; 4.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::ui::viewer::FontState ; 12 ; 1 ; 10 ; 2 ; 300 ; 0 ; 11 ; 0 ; 118.0 ; 25.0 ; 9 ; 0 ; 2 ; 4.0 ; 23 ; 46.0 ; 39.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::jira::core::wsdl::beans::RemoteFieldValue ; 5 ; 1 ; 0 ; 5 ; 45 ; 0 ; 5 ; 0 ; 65.0 ; 10.0 ; 18 ; 5 ; 0 ; 0.0 ; 10 ; 27.0 ; 28.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::tasks::tests::connector::MockRepositoryConnector ; 6 ; 2 ; 5 ; 1 ; 253 ; 0 ; 7 ; 0 ; 73.0 ; 23.0 ; 36 ; 5 ; 0 ; 0.0 ; 23 ; 25.0 ; 23.0 ; 2 ; 2 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::bugzilla::deprecated::BugzillaTaskListFactory ; 5 ; 2 ; 0 ; 5 ; 21 ; 0 ; 6 ; 3 ; 43.0 ; 7.0 ; 16 ; 6 ; 0 ; 0.0 ; 7 ; 24.0 ; 12.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::trac::ui::search::RepositorySearchQuery ; 2 ; 1 ; 0 ; 2 ; 6 ; 0 ; 3 ; 0 ; 44.0 ; 4.0 ; 0 ; 3 ; 0 ; 0.0 ; 4 ; 11.0 ; 4.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::wikitext::core::util::FormattingXMLStreamWriter ; 9 ; 2 ; 5 ; 4 ; 253 ; 0 ; 6 ; 0 ; 101.0 ; 23.0 ; 29 ; 6 ; 1 ; 0.0 ; 21 ; 60.0 ; 31.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::jira::ui::JiraIssueContentOutlinePage ; 1 ; 1 ; 1 ; 0 ; 1 ; 0 ; 5 ; 0 ; 81.0 ; 2.0 ; 0 ; 5 ; 0 ; 0.0 ; 2 ; 5.0 ; 4.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::tracwiki::core::phrase::SimpleWrappedPhraseModifier ; 4 ; 2 ; 2 ; 3 ; 15 ; 1 ; 5 ; 0 ; 23.0 ; 6.0 ; 22 ; 4 ; 0 ; 0.0 ; 1 ; 10.0 ; 6.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::zest::core::viewers::internal::ZoomManager ; 13 ; 1 ; 2 ; 11 ; 561 ; 0 ; 13 ; 0 ; 206.0 ; 34.0 ; 9 ; 8 ; 2 ; 0.0 ; 27 ; 135.0 ; 52.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::sandbox::bridge::bugs::BugzillaMylynSearchOperation ; 20 ; 2 ; 3 ; 19 ; 171 ; 0 ; 8 ; 0 ; 295.0 ; 19.0 ; 4 ; 8 ; 7 ; 0.0 ; 12 ; 93.0 ; 34.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::trac::wiki::editor::TracWikiPageEditor ; 6 ; 1 ; 1 ; 5 ; 21 ; 0 ; 5 ; 0 ; 64.0 ; 7.0 ; 0 ; 4 ; 0 ; 0.0 ; 4 ; 20.0 ; 8.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::jira::core::model::filter::VersionFilter ; 5 ; 1 ; 5 ; 0 ; 21 ; 0 ; 4 ; 0 ; 40.0 ; 7.0 ; 18 ; 4 ; 0 ; 0.0 ; 6 ; 12.0 ; 13.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::trac::core::model::TracAttachment ; 3 ; 1 ; 3 ; 0 ; 66 ; 0 ; 5 ; 0 ; 36.0 ; 12.0 ; 9 ; 4 ; 0 ; 1.0 ; 12 ; 12.0 ; 12.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::ui::WikiTextUiPlugin ; 31 ; 1 ; 18 ; 14 ; 45 ; 0 ; 9 ; 0 ; 213.0 ; 10.0 ; 0 ; 9 ; 0 ; 0.0 ; 10 ; 128.0 ; 45.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::wikitext::core::parser::markup::DefaultIdGenerationStrategy ; 2 ; 2 ; 0 ; 2 ; 0 ; 0 ; 0 ; 0 ; 7.0 ; 1.0 ; 10 ; 0 ; 0 ; 0.0 ; 1 ; 5.0 ; 3.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::bugzilla::core::XmlCleaner ; 9 ; 1 ; 2 ; 7 ; 0 ; 0 ; 0 ; 0 ; 34.0 ; 1.0 ; 9 ; 0 ; 0 ; 0.0 ; 1 ; 25.0 ; 6.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::provisional::tasks::ui::wizards::Messages ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 8 ; 0 ; 3.0 ; 1.0 ; 0 ; 1 ; 0 ; 7.0 ; 1 ; 2.0 ; 1.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::ui::TaskWorkingSetFilter ; 6 ; 2 ; 2 ; 4 ; 15 ; 0 ; 1 ; 0 ; 79.0 ; 6.0 ; 11 ; 1 ; 1 ; 0.0 ; 5 ; 22.0 ; 24.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::monitor::reports::MonitorReportsPlugin ; 2 ; 1 ; 2 ; 0 ; 15 ; 0 ; 5 ; 0 ; 19.0 ; 6.0 ; 0 ; 1 ; 0 ; 0.0 ; 6 ; 10.0 ; 6.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::sandbox::dev::properties::AbstractTaskCategoryPropertySource ; 4 ; 2 ; 1 ; 3 ; 3 ; 0 ; 0 ; 8 ; 16.0 ; 3.0 ; 22 ; 0 ; 0 ; 0.0 ; 3 ; 10.0 ; 4.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::context::ui::ContextUi ; 15 ; 1 ; 12 ; 3 ; 10 ; 0 ; 1 ; 0 ; 27.0 ; 5.0 ; 9 ; 0 ; 0 ; 1.0 ; 5 ; 20.0 ; 10.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::trac::ui::editor::Messages ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 4 ; 0 ; 3.0 ; 1.0 ; 0 ; 1 ; 0 ; 3.0 ; 1 ; 2.0 ; 1.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::tasks::ui::wizards::AbstractTaskRepositoryPage ; 13 ; 2 ; 4 ; 9 ; 153 ; 2 ; 10 ; 0 ; 224.0 ; 18.0 ; 2 ; 9 ; 7 ; 1.0 ; 7 ; 91.0 ; 33.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::context::ui::preferences::Messages ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 12 ; 0 ; 3.0 ; 1.0 ; 0 ; 1 ; 0 ; 11.0 ; 1 ; 2.0 ; 1.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::resources::ui::ResourceStructureBridge ; 10 ; 2 ; 3 ; 7 ; 66 ; 0 ; 1 ; 1 ; 147.0 ; 12.0 ; 23 ; 0 ; 0 ; 0.0 ; 12 ; 49.0 ; 32.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::xplanner::core::service::ServiceManager ; 4 ; 1 ; 1 ; 3 ; 1 ; 0 ; 1 ; 0 ; 31.0 ; 2.0 ; 9 ; 1 ; 0 ; 0.0 ; 2 ; 12.0 ; 5.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::ui::workingsets::TaskWorkingSetAdapterFactory ; 0 ; 1 ; 0 ; 0 ; 1 ; 0 ; 2 ; 0 ; 29.0 ; 2.0 ; 18 ; 2 ; 0 ; 0.0 ; 2 ; 4.0 ; 2.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::trac::core::TracAttachmentHandler ; 12 ; 2 ; 0 ; 12 ; 10 ; 0 ; 1 ; 0 ; 70.0 ; 5.0 ; 13 ; 1 ; 0 ; 0.0 ; 5 ; 45.0 ; 14.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::wikitext::core::util::LocatorImpl ; 5 ; 1 ; 4 ; 1 ; 21 ; 0 ; 6 ; 0 ; 26.0 ; 7.0 ; 15 ; 6 ; 0 ; 0.0 ; 7 ; 13.0 ; 7.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::ui::AbstractTaskListFilter ; 4 ; 1 ; 1 ; 3 ; 6 ; 5 ; 0 ; 0 ; 40.0 ; 4.0 ; 9 ; 0 ; 2 ; 0.0 ; 2 ; 13.0 ; 16.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::tasks::ui::AbstractTaskRepositoryLinkProvider ; 1 ; 1 ; 1 ; 0 ; 21 ; 3 ; 4 ; 0 ; 24.0 ; 7.0 ; 9 ; 4 ; 0 ; 0.0 ; 7 ; 9.0 ; 6.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::tracwiki::core::phrase::MonospacePhraseModifier ; 2 ; 2 ; 1 ; 1 ; 6 ; 0 ; 0 ; 0 ; 9.0 ; 4.0 ; 22 ; 0 ; 0 ; 0.0 ; 1 ; 5.0 ; 3.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::twiki::core::validation::Messages ; 2 ; 1 ; 1 ; 1 ; 1 ; 0 ; 2 ; 0 ; 9.0 ; 2.0 ; 9 ; 2 ; 1 ; 0.0 ; 1 ; 3.0 ; 2.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::bugzilla::ui::editor::Messages ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 13 ; 0 ; 3.0 ; 1.0 ; 0 ; 1 ; 0 ; 12.0 ; 1 ; 2.0 ; 1.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::bugzilla::ui::actions::AbstractFavoritesAction ; 0 ; 1 ; 0 ; 0 ; 1 ; 4 ; 0 ; 0 ; 13.0 ; 2.0 ; 0 ; 0 ; 0 ; 0.0 ; 0 ; 6.0 ; 2.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::pde::ui::FocusedApiToolsJavadocCompletionProposalComputer ; 1 ; 1 ; 0 ; 1 ; 0 ; 0 ; 1 ; 0 ; 10.0 ; 1.0 ; 0 ; 1 ; 0 ; 0.0 ; 1 ; 5.0 ; 3.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::jira::core::service::JiraClient ; 50 ; 1 ; 39 ; 15 ; 1225 ; 1 ; 14 ; 0 ; 197.0 ; 50.0 ; 9 ; 8 ; 0 ; 0.0 ; 50 ; 133.0 ; 61.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::jira::core::model::filter::ContentFilter ; 8 ; 1 ; 8 ; 0 ; 21 ; 0 ; 6 ; 0 ; 27.0 ; 7.0 ; 18 ; 6 ; 0 ; 0.0 ; 6 ; 8.0 ; 7.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::ui::actions::DeleteAction ; 17 ; 1 ; 2 ; 16 ; 10 ; 1 ; 1 ; 0 ; 132.0 ; 5.0 ; 0 ; 0 ; 0 ; 0.0 ; 4 ; 44.0 ; 13.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::jira::core::wsdl::soap::RemotePermissionException ; 1 ; 2 ; 0 ; 1 ; 21 ; 0 ; 3 ; 0 ; 40.0 ; 7.0 ; 25 ; 3 ; 0 ; 0.0 ; 7 ; 12.0 ; 12.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::tasks::ui::TasksUiImages ; 6 ; 1 ; 3 ; 3 ; 6 ; 0 ; 63 ; 0 ; 47.0 ; 4.0 ; 9 ; 6 ; 1 ; 0.0 ; 3 ; 15.0 ; 13.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::wikitext::core::parser::outline::OutlineItem ; 33 ; 1 ; 28 ; 6 ; 435 ; 1 ; 14 ; 0 ; 209.0 ; 30.0 ; 9 ; 14 ; 2 ; 0.0 ; 27 ; 84.0 ; 54.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::bugs::actions::NewTaskFromErrorAction ; 2 ; 1 ; 0 ; 2 ; 15 ; 0 ; 2 ; 0 ; 78.0 ; 6.0 ; 9 ; 1 ; 3 ; 0.0 ; 3 ; 29.0 ; 15.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::ui::editor::syntax::FastMarkupPartitioner ; 13 ; 1 ; 6 ; 8 ; 21 ; 0 ; 4 ; 0 ; 61.0 ; 7.0 ; 0 ; 1 ; 1 ; 1.0 ; 5 ; 36.0 ; 10.0 ; 2 ; 0 ; 1 ; 0 ; 0 ; 
org::eclipse::mylyn::commons::net::WebRequest ; 2 ; 1 ; 2 ; 0 ; 1 ; 3 ; 0 ; 0 ; 0.0 ; 2.0 ; 9 ; 0 ; 0 ; 0.0 ; 2 ; 2.0 ; 0.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::jira::ui::editor::TimeSpanAttributeEditor ; 7 ; 2 ; 1 ; 6 ; 10 ; 0 ; 2 ; 0 ; 33.0 ; 5.0 ; 32 ; 2 ; 0 ; 0.0 ; 4 ; 25.0 ; 5.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::ui::editor::validation::Messages ; 4 ; 1 ; 3 ; 1 ; 1 ; 0 ; 2 ; 0 ; 9.0 ; 2.0 ; 9 ; 2 ; 1 ; 0.0 ; 1 ; 3.0 ; 2.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::zest::layouts::algorithms::DirectedGraphLayoutAlgorithm ; 9 ; 2 ; 0 ; 9 ; 28 ; 0 ; 0 ; 8 ; 54.0 ; 8.0 ; 63 ; 0 ; 0 ; 0.0 ; 2 ; 27.0 ; 11.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
