classname ; CvsEntropy ; CvsWEntropy ; CvsLinEntropy ; CvsLogEntropy ; CvsExpEntropy ; 
org::eclipse::mylyn::internal::jira::core::wsdl::beans::RemoteFieldValue ; 5.94514 ; 0.0125104 ; 0.153982 ; 9.22122 ; 0.218565 ; 
org::eclipse::mylyn::tasks::tests::connector::MockRepositoryConnector ; 24.9674 ; 0.108748 ; 0.224294 ; 9.78371 ; 0.386154 ; 
org::eclipse::mylyn::bugzilla::deprecated::BugzillaTaskListFactory ; 1.84703 ; 9.48744e-4 ; 0.136921 ; 9.09329 ; 0.175609 ; 
org::eclipse::mylyn::internal::trac::ui::search::RepositorySearchQuery ; 2.02245 ; 0.0121422 ; 0.0036753 ; 0.0504594 ; 9.12802e-4 ; 
org::eclipse::mylyn::wikitext::core::util::FormattingXMLStreamWriter ; 1.49003 ; 0.00698945 ; 0.0435179 ; 0.121386 ; 0.116244 ; 
org::eclipse::mylyn::internal::jira::ui::JiraIssueContentOutlinePage ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::tracwiki::core::phrase::SimpleWrappedPhraseModifier ; 1.49003 ; 0.00647802 ; 0.0435179 ; 0.121386 ; 0.116244 ; 
org::eclipse::mylyn::zest::core::viewers::internal::ZoomManager ; 1.45219 ; 1.35718e-4 ; 0.00420507 ; 0.0409958 ; 0.00508017 ; 
org::eclipse::mylyn::internal::sandbox::bridge::bugs::BugzillaMylynSearchOperation ; 10.5619 ; 0.0220944 ; 0.204594 ; 9.43276 ; 0.429995 ; 
org::eclipse::mylyn::internal::trac::wiki::editor::TracWikiPageEditor ; 10.6456 ; 0.0176076 ; 0.205013 ; 9.43518 ; 0.431428 ; 
org::eclipse::mylyn::internal::jira::core::model::filter::VersionFilter ; 6.61894 ; 0.00372504 ; 0.150592 ; 9.22758 ; 0.191815 ; 
org::eclipse::mylyn::internal::trac::core::model::TracAttachment ; 4.58293 ; 0.00176257 ; 0.145075 ; 9.17116 ; 0.186189 ; 
org::eclipse::mylyn::internal::wikitext::ui::WikiTextUiPlugin ; 0.891381 ; 0.00132307 ; 0.0891381 ; 8.95641 ; 0.0891381 ; 
org::eclipse::mylyn::wikitext::core::parser::markup::DefaultIdGenerationStrategy ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::bugzilla::core::XmlCleaner ; 13.0751 ; 0.0148417 ; 0.171413 ; 9.409 ; 0.242343 ; 
org::eclipse::mylyn::internal::provisional::tasks::ui::wizards::Messages ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::ui::TaskWorkingSetFilter ; 17.7124 ; 0.0682796 ; 0.25427 ; 9.69434 ; 0.559082 ; 
org::eclipse::mylyn::internal::monitor::reports::MonitorReportsPlugin ; 4.67939 ; 0.0020441 ; 0.149492 ; 9.18368 ; 0.209711 ; 
org::eclipse::mylyn::internal::sandbox::dev::properties::AbstractTaskCategoryPropertySource ; 4.78404 ; 0.020555 ; 0.157865 ; 9.20375 ; 0.251703 ; 
org::eclipse::mylyn::context::ui::ContextUi ; 6.32077 ; 0.00427754 ; 0.180927 ; 9.28597 ; 0.35212 ; 
org::eclipse::mylyn::internal::trac::ui::editor::Messages ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::tasks::ui::wizards::AbstractTaskRepositoryPage ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::context::ui::preferences::Messages ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::resources::ui::ResourceStructureBridge ; 13.2977 ; 0.01924 ; 0.212748 ; 9.51062 ; 0.440575 ; 
org::eclipse::mylyn::internal::xplanner::core::service::ServiceManager ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::ui::workingsets::TaskWorkingSetAdapterFactory ; 7.41746 ; 0.00297726 ; 0.174636 ; 9.29759 ; 0.308978 ; 
org::eclipse::mylyn::internal::trac::core::TracAttachmentHandler ; 20.1248 ; 0.0554759 ; 0.237782 ; 9.70643 ; 0.48884 ; 
org::eclipse::mylyn::wikitext::core::util::LocatorImpl ; 1.49003 ; 0.00357996 ; 0.0435179 ; 0.121386 ; 0.116244 ; 
org::eclipse::mylyn::internal::tasks::ui::AbstractTaskListFilter ; 13.4472 ; 0.0289993 ; 0.204441 ; 9.4941 ; 0.393339 ; 
org::eclipse::mylyn::tasks::ui::AbstractTaskRepositoryLinkProvider ; 11.9205 ; 0.0304496 ; 0.189482 ; 9.42848 ; 0.337008 ; 
org::eclipse::mylyn::internal::wikitext::tracwiki::core::phrase::MonospacePhraseModifier ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::twiki::core::validation::Messages ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::bugzilla::ui::editor::Messages ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::bugzilla::ui::actions::AbstractFavoritesAction ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::pde::ui::FocusedApiToolsJavadocCompletionProposalComputer ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::jira::core::service::JiraClient ; 17.2558 ; 0.241356 ; 0.231051 ; 9.63664 ; 0.476035 ; 
org::eclipse::mylyn::internal::jira::core::model::filter::ContentFilter ; 5.98972 ; 0.00341764 ; 0.153591 ; 9.2213 ; 0.215984 ; 
org::eclipse::mylyn::internal::tasks::ui::actions::DeleteAction ; 15.1266 ; 0.0630712 ; 0.246158 ; 9.61627 ; 0.506144 ; 
org::eclipse::mylyn::internal::jira::core::wsdl::soap::RemotePermissionException ; 5.94514 ; 0.00808474 ; 0.153982 ; 9.22122 ; 0.218565 ; 
org::eclipse::mylyn::tasks::ui::TasksUiImages ; 5.59876 ; 0.00240499 ; 0.179372 ; 9.2653 ; 0.344852 ; 
org::eclipse::mylyn::wikitext::core::parser::outline::OutlineItem ; 1.49003 ; 0.00511423 ; 0.0435179 ; 0.121386 ; 0.116244 ; 
org::eclipse::mylyn::internal::tasks::bugs::actions::NewTaskFromErrorAction ; 6.35082 ; 0.021313 ; 0.204441 ; 9.33355 ; 0.406425 ; 
org::eclipse::mylyn::internal::wikitext::ui::editor::syntax::FastMarkupPartitioner ; 2.38141 ; 0.0275323 ; 0.132656 ; 9.07779 ; 0.205382 ; 
org::eclipse::mylyn::commons::net::WebRequest ; 1.84703 ; 0.00208724 ; 0.136921 ; 9.09329 ; 0.175609 ; 
org::eclipse::mylyn::internal::jira::ui::editor::TimeSpanAttributeEditor ; 1.84703 ; 0.00113849 ; 0.136921 ; 9.09329 ; 0.175609 ; 
org::eclipse::mylyn::internal::wikitext::ui::editor::validation::Messages ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::zest::layouts::algorithms::DirectedGraphLayoutAlgorithm ; 0.903836 ; 0.00668288 ; 0.00316207 ; 0.0269541 ; 0.00573197 ; 
org::eclipse::mylyn::wikitext::core::parser::builder::DocBookDocumentBuilder ; 1.49003 ; 0.0156836 ; 0.0435179 ; 0.121386 ; 0.116244 ; 
org::eclipse::mylyn::wikitext::core::validation::Messages ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::commons::ui::WorkbenchUtil ; 1.84703 ; 9.48744e-4 ; 0.136921 ; 9.09329 ; 0.175609 ; 
org::eclipse::mylyn::internal::tasks::ui::TasksUiFactory ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::bugzilla::deprecated::DummySearchHitProvider ; 1.84703 ; 0.00113849 ; 0.136921 ; 9.09329 ; 0.175609 ; 
org::eclipse::mylyn::internal::context::core::LegacyActivityAdaptor ; 10.1236 ; 0.00648294 ; 0.201284 ; 9.41541 ; 0.417202 ; 
org::eclipse::mylyn::internal::sandbox::dev::views::RepositorySpyView ; 5.36881 ; 0.0063251 ; 0.165282 ; 9.23287 ; 0.286407 ; 
org::eclipse::mylyn::wikitext::ui::commands::Messages ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::sandbox::ui::highlighters::EditHighlightersAction ; 1.84703 ; 9.48744e-4 ; 0.136921 ; 9.09329 ; 0.175609 ; 
org::eclipse::mylyn::internal::tasks::ui::views::TaskListCellModifier ; 17.8867 ; 0.057119 ; 0.222427 ; 9.63416 ; 0.441272 ; 
org::eclipse::mylyn::zest::layouts::exampleStructures::SimpleRelationship ; 5.68119 ; 0.0314574 ; 0.0114423 ; 0.144946 ; 0.00644792 ; 
org::eclipse::mylyn::internal::jira::ui::JiraUiPlugin ; 10.777 ; 0.0117562 ; 0.175562 ; 9.37426 ; 0.27877 ; 
org::eclipse::mylyn::internal::tasks::ui::commands::OpenTaskListElementPropertiesHandler ; 4.88878 ; 0.00162623 ; 0.166327 ; 9.22338 ; 0.29442 ; 
org::eclipse::mylyn::team::ui::AbstractTaskReference ; 1.84703 ; 0.00151799 ; 0.136921 ; 9.09329 ; 0.175609 ; 
org::eclipse::mylyn::internal::bugzilla::ui::BugzillaUiPlugin ; 33.003 ; 0.705362 ; 0.260047 ; 10.0299 ; 0.492865 ; 
org::eclipse::mylyn::internal::bugzilla::ui::wizard::AbstractBugzillaWizardPage ; 4.24764 ; 0.279639 ; 0.00676426 ; 0.102592 ; 8.92315e-4 ; 
org::eclipse::mylyn::internal::web::tasks::WebRepositorySettingsPage ; 10.9344 ; 0.0301311 ; 0.226262 ; 9.4805 ; 0.480643 ; 
org::eclipse::mylyn::internal::wikitext::twiki::core::phrase::AutoLinkSwitchPhraseModifier ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::monitor::internal::CardinalStatistic ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::pde::ui::PdeStructureBridge ; 12.5682 ; 0.0350088 ; 0.204677 ; 9.47814 ; 0.410302 ; 
org::eclipse::mylyn::internal::tasks::ui::wizards::Messages ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::ui::actions::NewLocalTaskAction ; 11.0787 ; 0.0668596 ; 0.0251935 ; 0.292213 ; 0.0175276 ; 
org::eclipse::mylyn::internal::wikitext::ui::editor::Messages ; 1.49003 ; 0.00187522 ; 0.0435179 ; 0.121386 ; 0.116244 ; 
org::eclipse::mylyn::internal::trac::ui::editor::TracCcAttributeEditor ; 1.84703 ; 0.00132824 ; 0.136921 ; 9.09329 ; 0.175609 ; 
org::eclipse::mylyn::internal::tasks::ui::TaskLabelDecorator ; 13.2734 ; 0.0459578 ; 0.207015 ; 9.49627 ; 0.409567 ; 
org::eclipse::mylyn::tasks::core::data::AbstractTaskAttachmentHandler ; 4.81344 ; 0.00362936 ; 0.170646 ; 9.22957 ; 0.309565 ; 
org::eclipse::mylyn::internal::bugzilla::core::SaxBugzillaQueryContentHandler ; 19.3588 ; 0.0425946 ; 0.220093 ; 9.65519 ; 0.415365 ; 
org::eclipse::mylyn::internal::jira::core::wsdl::beans::RemotePermission ; 5.94514 ; 0.0120273 ; 0.153982 ; 9.22122 ; 0.218565 ; 
org::eclipse::mylyn::wikitext::core::parser::markup::token::EntityWrappingReplacementToken ; 3.33706 ; 0.00361851 ; 0.180438 ; 9.21468 ; 0.291852 ; 
org::eclipse::mylyn::internal::commons::net::PollingInputStream ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::web::tasks::WebImages ; 1.84703 ; 0.00170774 ; 0.136921 ; 9.09329 ; 0.175609 ; 
org::eclipse::mylyn::internal::tasks::ui::views::TaskListView ; 36.1661 ; 1.03242 ; 0.32915 ; 10.25 ; 0.691945 ; 
org::eclipse::mylyn::internal::wikitext::core::validation::StandaloneMarkupValidator ; 0.891381 ; 0.00683586 ; 0.0891381 ; 8.95641 ; 0.0891381 ; 
org::eclipse::mylyn::internal::tasks::core::RepositoryExternalizationParticipant ; 4.92306 ; 0.00896472 ; 0.169719 ; 9.2306 ; 0.307768 ; 
org::eclipse::mylyn::internal::monitor::reports::collectors::FocusedUiUsageDetector ; 3.7967 ; 0.00178067 ; 0.142828 ; 9.14904 ; 0.183565 ; 
org::eclipse::mylyn::internal::wikitext::ui::editor::preferences::EditorPreferencePage ; 2.38141 ; 0.00679551 ; 0.132656 ; 9.07779 ; 0.205382 ; 
org::eclipse::mylyn::internal::wikitext::ui::validation::Messages ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::ui::deprecated::RepositoryTaskEditorInput ; 4.81344 ; 0.00361317 ; 0.170646 ; 9.22957 ; 0.309565 ; 
org::eclipse::mylyn::internal::bugzilla::ui::actions::ViewOfflineReportAction ; 1.05195 ; 0.00629914 ; 0.00149277 ; 0.0247207 ; 1.01239e-4 ; 
org::eclipse::mylyn::internal::wikitext::twiki::core::token::IconReplacementToken ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::core::sync::SubmitTaskAttachmentJob ; 4.92306 ; 0.00212955 ; 0.169719 ; 9.2306 ; 0.307768 ; 
org::eclipse::mylyn::internal::jira::core::model::filter::UserFilter ; 5.90237 ; 0.00267967 ; 0.153971 ; 9.22031 ; 0.218916 ; 
org::eclipse::mylyn::internal::wikitext::tracwiki::core::token::ChangesetLinkReplacementToken ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::ui::editors::CategoryEditorInput ; 13.7711 ; 0.010406 ; 0.188749 ; 9.46442 ; 0.322724 ; 
org::eclipse::mylyn::internal::bugzilla::ui::BugzillaImages ; 12.0486 ; 0.0883947 ; 0.174118 ; 9.39369 ; 0.265458 ; 
org::eclipse::mylyn::zest::tests::swt::GraphSnippet7 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::commons::net::Messages ; 1.84703 ; 1.89749e-4 ; 0.136921 ; 9.09329 ; 0.175609 ; 
org::eclipse::mylyn::internal::bugzilla::core::history::TaskRevision ; 6.77619 ; 0.0274327 ; 0.149926 ; 9.2288 ; 0.188341 ; 
org::eclipse::mylyn::internal::tasks::ui::ScheduledPresentation ; 3.13741 ; 0.00116621 ; 0.14525 ; 9.14037 ; 0.20589 ; 
org::eclipse::mylyn::internal::wikitext::ui::util::css::IdSelector ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::sandbox::bridge::bugs::BugzillaMylynSearch ; 3.13741 ; 0.00214268 ; 0.14525 ; 9.14037 ; 0.20589 ; 
org::eclipse::mylyn::internal::provisional::tasks::bugs::AbstractTaskContributor ; 3.37801 ; 0.00746845 ; 0.154967 ; 9.16485 ; 0.247924 ; 
org::eclipse::mylyn::internal::wikitext::confluence::core::token::AnchorReplacementToken ; 1.49003 ; 6.81897e-4 ; 0.0435179 ; 0.121386 ; 0.116244 ; 
org::eclipse::mylyn::internal::trac::core::util::TracHttpClientTransportFactory ; 18.8264 ; 0.192404 ; 0.202113 ; 9.60696 ; 0.332022 ; 
org::eclipse::mylyn::zest::layouts::constraints::BasicEntityConstraint ; 1.45219 ; 2.71435e-4 ; 0.00420507 ; 0.0409958 ; 0.00508017 ; 
org::eclipse::mylyn::internal::wikitext::tasks::ui::preferences::MarkupViewerPreferencePage ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::ui::validation::ValidationProjectBuilder ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::xplanner::ui::wizard::AbstractXPlannerQueryWizardPage ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::jira::core::service::JiraInsufficientPermissionException ; 5.9125 ; 0.00639551 ; 0.148683 ; 9.20801 ; 0.189885 ; 
org::eclipse::mylyn::monitor::tests::MockSelectionMonitor ; 8.09183 ; 0.0305321 ; 0.150886 ; 9.25697 ; 0.186073 ; 
org::eclipse::mylyn::zest::tests::swt::HelloWorld ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::confluence::core::block::CodeBlock ; 1.49003 ; 0.016536 ; 0.0435179 ; 0.121386 ; 0.116244 ; 
org::eclipse::mylyn::wikitext::ui::annotation::IdAnnotation ; 1.49003 ; 3.40949e-4 ; 0.0435179 ; 0.121386 ; 0.116244 ; 
org::eclipse::mylyn::internal::tasks::core::Messages ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::context::ui::commands::RetrieveContextAttachmentHandler ; 4.15475 ; 0.00165565 ; 0.162734 ; 9.19857 ; 0.279504 ; 
org::eclipse::mylyn::internal::bugzilla::core::BugzillaCustomField ; 3.39209 ; 0.00159212 ; 0.151673 ; 9.15904 ; 0.235454 ; 
org::eclipse::mylyn::internal::team::ui::ContextChangeSet ; 15.2075 ; 0.0590428 ; 0.257362 ; 9.64371 ; 0.557202 ; 
org::eclipse::mylyn::internal::resources::ui::ResourcesUiBridgePlugin ; 6.32077 ; 0.00306333 ; 0.180927 ; 9.28597 ; 0.35212 ; 
org::eclipse::mylyn::internal::sandbox::dev::actions::ShowPropertiesAction ; 1.84703 ; 9.48744e-4 ; 0.136921 ; 9.09329 ; 0.175609 ; 
org::eclipse::mylyn::internal::sandbox::bridge::bugs::BugzillaStructureBridge ; 17.9521 ; 0.0539495 ; 0.206029 ; 9.59106 ; 0.360905 ; 
org::eclipse::mylyn::internal::jira::core::service::JiraException ; 5.9125 ; 0.00219005 ; 0.148683 ; 9.20801 ; 0.189885 ; 
org::eclipse::mylyn::internal::jira::core::service::JiraRemoteMessageException ; 7.90933 ; 0.025014 ; 0.158921 ; 9.27465 ; 0.222096 ; 
org::eclipse::mylyn::internal::java::ui::search::JavaReferencesProvider ; 4.46389 ; 0.00133875 ; 0.14921 ; 9.17814 ; 0.211039 ; 
org::eclipse::mylyn::internal::monitor::usage::wizards::UsageUploadWizardPage ; 10.0645 ; 0.052881 ; 0.16431 ; 9.33307 ; 0.226468 ; 
org::eclipse::mylyn::internal::wikitext::ui::editor::operations::Messages ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::xplanner::core::service::exceptions::InsufficientPermissionException ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::core::AbstractTaskCategory ; 4.17741 ; 0.00168633 ; 0.160399 ; 9.19476 ; 0.270741 ; 
org::eclipse::mylyn::internal::tasks::ui::commands::MarkTaskHandler ; 4.13774 ; 0.00259791 ; 0.160993 ; 9.19488 ; 0.272482 ; 
org::eclipse::mylyn::wikitext::ui::viewer::MarkupViewer ; 2.38141 ; 0.00270412 ; 0.132656 ; 9.07779 ; 0.205382 ; 
org::eclipse::mylyn::internal::tasks::ui::editors::TaskEditorExtensionSettingsContribution ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::xplanner::core::service::CachedXPlannerClient ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::bugs::actions::ReportBugAction ; 4.83045 ; 0.00657713 ; 0.172387 ; 9.23327 ; 0.316587 ; 
org::eclipse::mylyn::tasks::core::data::TaskDataModelEvent ; 4.74807 ; 0.00177095 ; 0.168807 ; 9.22447 ; 0.301664 ; 
org::eclipse::mylyn::internal::bugzilla::core::BugzillaClientFactory ; 16.0226 ; 0.0307058 ; 0.232435 ; 9.60603 ; 0.422572 ; 
org::eclipse::mylyn::internal::tasks::ui::actions::ExportAction ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::zest::core::viewers::ZoomContributionViewItem ; 5.49089 ; 0.0463263 ; 0.0131271 ; 0.146863 ; 0.0101525 ; 
org::eclipse::mylyn::internal::wikitext::ui::WikiTextNature ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::jira::core::model::filter::SpecificUserFilter ; 4.58293 ; 0.00233384 ; 0.145075 ; 9.17116 ; 0.186189 ; 
org::eclipse::mylyn::zest::layouts::constraints::EntityPriorityConstraint ; 1.45219 ; 2.71435e-4 ; 0.00420507 ; 0.0409958 ; 0.00508017 ; 
org::eclipse::mylyn::internal::pde::ui::junit::Messages ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::jira::core::JiraIssueCollector ; 1.84703 ; 9.48744e-4 ; 0.136921 ; 9.09329 ; 0.175609 ; 
org::eclipse::mylyn::wikitext::ui::commands::ConvertMarkupToHtml ; 1.49003 ; 0.00392091 ; 0.0435179 ; 0.121386 ; 0.116244 ; 
org::eclipse::mylyn::internal::sandbox::ui::planner::CompletedTaskCollector ; 3.40067 ; 0.00166807 ; 0.152631 ; 9.16104 ; 0.239161 ; 
org::eclipse::mylyn::internal::tasks::ui::ActivityExternalizationParticipant ; 5.59876 ; 0.0137541 ; 0.179372 ; 9.2653 ; 0.344852 ; 
org::eclipse::mylyn::internal::xplanner::core::service::soap::SoapXPlannerServiceFactory ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::context::ui::InterestSorter ; 10.3181 ; 0.00722859 ; 0.170254 ; 9.35004 ; 0.262004 ; 
org::eclipse::mylyn::internal::sandbox::bridge::bugs::BugzillaReferencesProvider ; 16.6286 ; 0.019177 ; 0.210941 ; 9.57412 ; 0.401488 ; 
org::eclipse::mylyn::internal::sandbox::ui::planner::TaskActivityWizardPage ; 4.88878 ; 0.00545774 ; 0.166327 ; 9.22338 ; 0.29442 ; 
org::eclipse::mylyn::internal::wikitext::textile::core::phrase::SimpleTextilePhraseModifier ; 1.49003 ; 0.00579613 ; 0.0435179 ; 0.121386 ; 0.116244 ; 
org::eclipse::mylyn::internal::java::tasks::Messages ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::ui::util::css::editor::CommentRule ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::wikitext::core::util::anttask::MarkupToEclipseHelpTask ; 1.49003 ; 0.00852372 ; 0.0435179 ; 0.121386 ; 0.116244 ; 
org::eclipse::mylyn::internal::tasks::ui::editors::TaskAttachmentDropListener ; 1.84703 ; 0.00227699 ; 0.136921 ; 9.09329 ; 0.175609 ; 
org::eclipse::mylyn::internal::tasks::ui::actions::LinkWithEditorAction ; 7.353 ; 0.00216795 ; 0.166317 ; 9.27888 ; 0.268415 ; 
org::eclipse::mylyn::internal::provisional::commons::ui::CommonColors ; 1.84703 ; 9.48744e-4 ; 0.136921 ; 9.09329 ; 0.175609 ; 
org::eclipse::mylyn::internal::wikitext::tracwiki::core::token::TicketAttachmentLinkReplacementToken ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::context::core::DegreeOfInterest ; 14.2579 ; 0.0323773 ; 0.199174 ; 9.50146 ; 0.361925 ; 
org::eclipse::mylyn::internal::bugzilla::core::history::AttachmentEvent ; 8.32124 ; 0.0744236 ; 0.164678 ; 9.29455 ; 0.248186 ; 
org::eclipse::mylyn::internal::web::tasks::ParameterEditorDialog ; 5.08708 ; 0.00232918 ; 0.151158 ; 9.19612 ; 0.213846 ; 
org::eclipse::mylyn::internal::wikitext::ui::util::css::editor::PropertyNameRule ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::ui::editor::MarkupSourceViewerConfiguration ; 1.49003 ; 0.0059666 ; 0.0435179 ; 0.121386 ; 0.116244 ; 
org::eclipse::mylyn::internal::tasks::ui::actions::GoIntoAction ; 8.34194 ; 0.00327903 ; 0.162697 ; 9.29066 ; 0.239648 ; 
org::eclipse::mylyn::internal::jira::core::model::filter::CustomFieldFilter ; 3.91697 ; 0.00233123 ; 0.143116 ; 9.15227 ; 0.183733 ; 
org::eclipse::mylyn::zest::layouts::InvalidLayoutConfiguration ; 2.56087 ; 0.0159743 ; 0.0056572 ; 0.0665684 ; 0.00513944 ; 
org::eclipse::mylyn::internal::wikitext::confluence::core::block::ParagraphBlock ; 1.49003 ; 0.00153427 ; 0.0435179 ; 0.121386 ; 0.116244 ; 
org::eclipse::mylyn::internal::examples::bugzilla::Main ; 2.38141 ; 0.00684554 ; 0.132656 ; 9.07779 ; 0.205382 ; 
org::eclipse::mylyn::internal::tasks::core::TaskActivityManager ; 15.0666 ; 0.209219 ; 0.262688 ; 9.65327 ; 0.588484 ; 
org::eclipse::mylyn::internal::jira::core::model::filter::DateFilter ; 4.61199 ; 0.00239905 ; 0.145641 ; 9.17324 ; 0.188634 ; 
org::eclipse::mylyn::internal::tasks::ui::actions::RemoveFromCategoryAction ; 16.9568 ; 0.0360206 ; 0.20892 ; 9.58247 ; 0.386876 ; 
org::eclipse::mylyn::internal::bugzilla::ui::tasklist::Messages ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::sandbox::ui::planner::ActivityReportAction ; 3.39209 ; 0.00108068 ; 0.151673 ; 9.15904 ; 0.235454 ; 
org::eclipse::mylyn::tasks::ui::wizards::NewWebTaskWizard ; 12.9897 ; 0.0106675 ; 0.200956 ; 9.47497 ; 0.382509 ; 
org::eclipse::mylyn::internal::wikitext::confluence::core::token::HyperlinkReplacementToken ; 1.49003 ; 0.00562565 ; 0.0435179 ; 0.121386 ; 0.116244 ; 
org::eclipse::mylyn::internal::trac::core::model::TracTicketType ; 4.58293 ; 0.00176257 ; 0.145075 ; 9.17116 ; 0.186189 ; 
org::eclipse::mylyn::internal::java::PackageExplorerManager ; 6.59724 ; 0.17594 ; 0.0115652 ; 0.163019 ; 0.00275068 ; 
org::eclipse::mylyn::internal::web::ui::WebImages ; 6.7028 ; 0.00273048 ; 0.155439 ; 9.24064 ; 0.217847 ; 
org::eclipse::mylyn::internal::tasks::core::data::FileTaskAttachmentSource ; 3.37801 ; 0.00427335 ; 0.154967 ; 9.16485 ; 0.247924 ; 
org::eclipse::mylyn::internal::tasks::ui::search::SearchResultSorterId ; 6.86009 ; 0.00828854 ; 0.161036 ; 9.25497 ; 0.245276 ; 
org::eclipse::mylyn::internal::monitor::core::collection::InteractionEventUtil ; 5.41242 ; 0.00156775 ; 0.147109 ; 9.19356 ; 0.187565 ; 
org::eclipse::mylyn::internal::tasks::ui::wizards::SelectRepositoryPage ; 23.6596 ; 0.12837 ; 0.209196 ; 9.72422 ; 0.324498 ; 
org::eclipse::mylyn::internal::tasks::ui::RefactorRepositoryUrlOperation ; 5.59876 ; 0.0143679 ; 0.179372 ; 9.2653 ; 0.344852 ; 
org::eclipse::mylyn::team::ui::AbstractContextChangeSetManager ; 12.3984 ; 0.0211905 ; 0.213766 ; 9.49113 ; 0.449592 ; 
org::eclipse::mylyn::internal::tasks::ui::commands::AbstractTaskHandler ; 4.63412 ; 0.0120425 ; 0.170764 ; 9.22532 ; 0.306886 ; 
org::eclipse::mylyn::zest::layouts::algorithms::SpringLayoutAlgorithm ; 6.80219 ; 0.664612 ; 0.0113542 ; 0.164922 ; 0.00546046 ; 
org::eclipse::mylyn::zest::layouts::dataStructures::InternalNode ; 5.36391 ; 0.0478831 ; 0.0109697 ; 0.137225 ; 0.00678416 ; 
org::eclipse::mylyn::internal::monitor::usage::editors::UsageCountContentProvider ; 7.27101 ; 0.00281219 ; 0.164612 ; 9.2736 ; 0.260822 ; 
org::eclipse::mylyn::internal::java::ui::search::JavaReadAccessProvider ; 3.17351 ; 0.00112128 ; 0.140881 ; 9.13106 ; 0.180758 ; 
org::eclipse::mylyn::wikitext::core::parser::TableAttributes ; 1.49003 ; 0.00460281 ; 0.0435179 ; 0.121386 ; 0.116244 ; 
